Drone position: (0.2491367298093189, 6.927008653044137) at time 203.708
Drone position: (0.24158713178993546, 6.927008652116333) at time 203.724
Drone position: (0.2415871317874137, 6.927008651873065) at time 203.74
Drone position: (0.2415871317874137, 6.927008651873065) at time 203.784
Drone position: (0.2415871317874137, 6.927008651873065) at time 203.832
Drone position: (0.234037533469038, 6.938127445825586) at time 203.88
Drone position: (0.234037533469038, 6.938127445825586) at time 203.928
Drone position: (0.22648793553898738, 6.938127443951139) at time 203.976
Drone position: (0.22648793553898738, 6.938127443951139) at time 203.984
Drone position: (0.22648793553898738, 6.938127443951139) at time 204.004
Drone position: (0.22648793553898738, 6.938127443951139) at time 204.044
Drone position: (0.2264879351248722, 6.949246238213779) at time 204.088
Drone position: (0.2189383373099445, 6.9492462363266) at time 204.14
Drone position: (0.2189383373099445, 6.9492462363266) at time 204.18
Drone position: (0.21893833728415435, 6.949246235392689) at time 204.22
Drone position: (0.2113887394006403, 6.949246234269108) at time 204.268
Drone position: (0.2113887394006403, 6.949246234269108) at time 204.312
Drone position: (0.21138873891419863, 6.960365026216556) at time 204.324
Drone position: (0.21138873891419863, 6.960365026216556) at time 204.344
Drone position: (0.21138873888840848, 6.96036502465223) at time 204.384
Drone position: (0.20383914098162603, 6.960365023468425) at time 204.428
Drone position: (0.20383914098162603, 6.960365023468425) at time 204.472
Drone position: (0.20383914097910438, 6.960365023225156) at time 204.516
Drone position: (0.20383914093004585, 6.960365021600605) at time 204.56
Drone position: (0.19628954270100296, 6.971483814606484) at time 204.604
Drone position: (0.1962895426984813, 6.971483813732798) at time 204.648
Drone position: (0.19628954278781396, 6.971483812786156) at time 204.66
Drone position: (0.18873994499615443, 6.971483811589617) at time 204.684
Drone position: (0.18873994499615443, 6.971483811589617) at time 204.724
Drone position: (0.18119034695098102, 6.9714838097279035) at time 204.768
Drone position: (0.18119034694845915, 6.971483808854218) at time 204.804
Drone position: (0.18119034695098102, 6.9714838097279035) at time 204.828
Drone position: (0.18119034676711154, 6.982602604595494) at time 204.844
Drone position: (0.18119034676711154, 6.982602604595494) at time 204.88
Drone position: (0.17364074900124227, 6.982602604332865) at time 204.924
Drone position: (0.17364074900124227, 6.982602604332865) at time 204.968
Drone position: (0.17364074900124227, 6.982602604332865) at time 204.984
Drone position: (0.1660911512121046, 6.982602603379594) at time 205.004
Drone position: (0.1660911512121046, 6.982602603379594) at time 205.044
Drone position: (0.1660911512121046, 6.982602603379594) at time 205.08
Drone position: (0.1660911512121046, 6.982602603379594) at time 205.088
Drone position: (0.1660911512121046, 6.982602603379594) at time 205.116
Drone position: (0.15854155314724294, 6.99372139799729) at time 205.156
Drone position: (0.15854155298306172, 6.993721396385472) at time 205.2
Drone position: (0.15854155298306172, 6.993721396385472) at time 205.244
Drone position: (0.15854155298306172, 6.993721396385472) at time 205.288
Drone position: (0.15854155298306172, 6.993721396385472) at time 205.304
Drone position: (0.15099195535558352, 6.993721396800751) at time 205.32
Drone position: (0.15099195512517738, 7.00484019028706) at time 205.368
Drone position: (0.15099195512517738, 7.00484019028706) at time 205.416
Drone position: (0.15099195512265573, 7.004840190043792) at time 205.46
Drone position: (0.15099195512265573, 7.004840190043792) at time 205.508
Drone position: (0.15099195512265573, 7.004840190043792) at time 205.552
Drone position: (0.14344235721839516, 7.004840189103255) at time 205.56
Drone position: (0.14344235721839516, 7.004840189103255) at time 205.58
Drone position: (0.14344235689361284, 7.015958982419252) at time 205.628
Drone position: (0.14344235689361284, 7.015958982419252) at time 205.676
Drone position: (0.14344235689109097, 7.015958981545568) at time 205.72
Drone position: (0.14344235665816318, 7.02707777415819) at time 205.764
Drone position: (0.13589275886902552, 7.02707777320492) at time 205.812
Drone position: (0.13589275886902552, 7.02707777320492) at time 205.824
Drone position: (0.13589275886902552, 7.02707777320492) at time 205.844
Drone position: (0.13589275877969276, 7.02707777478198) at time 205.884
Drone position: (0.1358927588054828, 7.02707777571589) at time 205.928
Drone position: (0.13589275888285302, 7.027077779148035) at time 205.976
Drone position: (0.1358927588191502, 7.038196575119846) at time 206.02
Drone position: (0.13589275892231056, 7.038196580116319) at time 206.064
Drone position: (0.13589275872647866, 7.049315378732281) at time 206.108
Drone position: (0.13589275872900042, 7.049315379605966) at time 206.124
Drone position: (0.13589275863966754, 7.049315380552609) at time 206.144
Drone position: (0.1283431610662914, 7.049315383709393) at time 206.184
Drone position: (0.12834316100258847, 7.0604341790507865) at time 206.228
Drone position: (0.13589275844887938, 7.060434180915942) at time 206.272
Drone position: (0.13589275858979233, 7.060434181837118) at time 206.316
Drone position: (0.1358927586413725, 7.060434183704937) at time 206.364
Drone position: (0.13589275855203975, 7.060434185281997) at time 206.404
Drone position: (0.13589275848329319, 7.071552980767272) at time 206.424
Drone position: (0.13589275839396042, 7.071552981083498) at time 206.444
Drone position: (0.13589275841975046, 7.071552982647825) at time 206.492
Drone position: (0.14344235586588117, 7.082671777343405) at time 206.54
Drone position: (0.14344235586588117, 7.082671777343405) at time 206.58
Drone position: (0.1434423558916712, 7.082671778277314) at time 206.604
Drone position: (0.1434423558916712, 7.082671778277314) at time 206.604
Drone position: (0.14344235591746135, 7.082671779211223) at time 206.648
Drone position: (0.14344235591746135, 7.082671779211223) at time 206.692
Drone position: (0.15099195370912066, 7.082671780407763) at time 206.712
Drone position: (0.15099195370912066, 7.082671780407763) at time 206.72
Drone position: (0.15099195370912066, 7.082671780407763) at time 206.76
Drone position: (0.15099195355104145, 7.093790575578846) at time 206.804
Drone position: (0.15854155120178792, 7.093790575854209) at time 206.848
Drone position: (0.15854155120178792, 7.093790575854209) at time 206.864
Drone position: (0.15854155120178792, 7.093790575854209) at time 206.88
Drone position: (0.15854155120178792, 7.093790575854209) at time 206.924
Drone position: (0.1660911487374117, 7.093790575511887) at time 206.968
Drone position: (0.1660911487374117, 7.093790575511887) at time 207.0
Drone position: (0.1660911487374117, 7.093790575511887) at time 207.0
Drone position: (0.1660911487374117, 7.093790575511887) at time 207.048
Drone position: (0.1660911487374117, 7.093790575511887) at time 207.096
Drone position: (0.17364074638815818, 7.093790575787249) at time 207.144
Drone position: (0.17364074638815818, 7.093790575787249) at time 207.184
Drone position: (0.17364074638815818, 7.093790575787249) at time 207.204
Drone position: (0.17364074638815818, 7.093790575787249) at time 207.224
Drone position: (0.18119034406217294, 7.093790576753253) at time 207.268
Drone position: (0.1811903437166441, 7.104909370252296) at time 207.312
Drone position: (0.1811903437166441, 7.104909370252296) at time 207.36
Drone position: (0.1811903437166441, 7.104909370252296) at time 207.408
Drone position: (0.1887399414825135, 7.104909370514925) at time 207.452
Drone position: (0.1887399414825135, 7.104909370514925) at time 207.46
Drone position: (0.1887399418305642, 7.093790577259151) at time 207.48
Drone position: (0.1887399418305642, 7.093790577259151) at time 207.528
Drone position: (0.1887399418305642, 7.093790577259151) at time 207.572
Drone position: (0.1887399418796225, 7.093790578883702) at time 207.616
Drone position: (0.19628953955615913, 7.093790580092973) at time 207.664
Drone position: (0.19628953955615913, 7.093790580092973) at time 207.708
Drone position: (0.1962895395586809, 7.093790580966658) at time 207.724
Drone position: (0.1962895395586809, 7.093790580966658) at time 207.744
Drone position: (0.19628953963352935, 7.093790584155537) at time 207.784
Drone position: (0.19628953963605122, 7.093790584398804) at time 207.828
Drone position: (0.1962895396876314, 7.09379058689704) at time 207.868
Drone position: (0.1962895398543344, 7.093790589382543) at time 207.912
Drone position: (0.2038391378789216, 7.082671798596875) at time 207.96
Drone position: (0.20383913807645837, 7.082671803763658) at time 208.004
Drone position: (0.20383913817709687, 7.082671807256028) at time 208.044
Drone position: (0.20383913817961874, 7.082671808129713) at time 208.064
Drone position: (0.20383913823119892, 7.082671809997532) at time 208.084
Drone position: (0.19628954066034443, 7.0826718146584176) at time 208.128
Drone position: (0.19628954076602656, 7.082671819898158) at time 208.176
Drone position: (0.19628954130404863, 7.071553029818528) at time 208.2
Drone position: (0.19628954149654165, 7.07155303323794) at time 208.204
Drone position: (0.19628954165632595, 7.071553041219184) at time 208.244
Drone position: (0.19628954186264658, 7.071553050581711) at time 208.292
Drone position: (0.19628954260072717, 7.0604342652817165) at time 208.336
Drone position: (0.19628954340169347, 7.049315488810221) at time 208.388
Drone position: (0.19628954405296317, 7.038196705960969) at time 208.432
Drone position: (0.19628954467087711, 7.027077919556754) at time 208.44
Drone position: (0.19628954477655924, 7.027077925426911) at time 208.46
Drone position: (0.1962895455095962, 7.015959139640379) at time 208.5
Drone position: (0.18873994890030932, 6.993721571010702) at time 208.544
Drone position: (0.18873994997447796, 6.971483997464137) at time 208.584
Drone position: (0.18873995062070392, 6.960365212867517) at time 208.6
Drone position: (0.18873995075469796, 6.960365219914852) at time 208.62
Drone position: (0.188739952044628, 6.938127651108758) at time 208.668
Drone position: (0.18873995285063805, 6.9270088744933815) at time 208.712
Drone position: (0.18873995479435945, 6.893652522450889) at time 208.764
Drone position: (0.1887399564115937, 6.860296159941648) at time 208.808
Drone position: (0.18873995668397892, 6.860296167666892) at time 208.824
Drone position: (0.1887399577040456, 6.838058590748407) at time 208.84
Drone position: (0.18873995900154106, 6.815821023302535) at time 208.884
Drone position: (0.1887399603455731, 6.793583455977112) at time 208.924
Drone position: (0.18873996208297383, 6.760227093941674) at time 208.972
Drone position: (0.18873996375430996, 6.726870733543522) at time 209.012
Drone position: (0.1811903667180474, 6.693514372537232) at time 209.06
Drone position: (0.18119036841517366, 6.660158012442572) at time 209.104
Drone position: (0.18119037151377276, 6.5934452844677836) at time 209.152
Drone position: (0.18119037326247922, 6.560088926240944) at time 209.192
Drone position: (0.18119037423348755, 6.537851347067489) at time 209.204
Drone position: (0.18119037544856909, 6.515613773181268) at time 209.224
Drone position: (0.18119037607404853, 6.504494987506858) at time 209.24
Drone position: (0.17364077906625808, 6.460019832956069) at time 209.288
Drone position: (0.1736407807048852, 6.426663474598081) at time 209.336
Drone position: (0.17364078277837408, 6.382188321794408) at time 209.376
Drone position: (0.17364078628164759, 6.3043567985052835) at time 209.428
Drone position: (0.1736407884067166, 6.259881646939013) at time 209.468
Drone position: (0.1736407889661315, 6.248762862901886) at time 209.48
Drone position: (0.17364079050851727, 6.215406494051684) at time 209.504
Drone position: (0.17364079281997752, 6.159812545339422) at time 209.544
Drone position: (0.1736407949243, 6.115337392064944) at time 209.588
Drone position: (0.17364079737415133, 6.059743444030591) at time 209.632
Drone position: (0.1736407998497928, 6.0041494956693136) at time 209.676
Drone position: (0.1736408022298393, 5.948555543671786) at time 209.72
Drone position: (0.17364080573059104, 5.870724016356892) at time 209.768
Drone position: (0.1736408086203476, 5.804011271211306) at time 209.808
Drone position: (0.1736408100734006, 5.770654900155662) at time 209.824
Drone position: (0.17364081096011968, 5.748417320524138) at time 209.844
Drone position: (0.17364081352761573, 5.692823369568234) at time 209.892
Drone position: (0.1811904168801261, 5.62611062286488) at time 209.936
Drone position: (0.18119042086105747, 5.5371602933458925) at time 209.984
Drone position: (0.18119042372754574, 5.470447543727165) at time 210.028
Drone position: (0.18119042520386697, 5.4370911721013275) at time 210.044
Drone position: (0.1811904266405706, 5.403734794859302) at time 210.064
Drone position: (0.18119042964292825, 5.337022043783962) at time 210.104
Drone position: (0.18119043236598176, 5.270309290479121) at time 210.148
Drone position: (0.18874003727627062, 5.192477742982238) at time 210.196
Drone position: (0.18874004220933904, 5.081289817143059) at time 210.244
Drone position: (0.19628964686343184, 5.014577061568159) at time 210.284
Drone position: (0.19628964818249076, 4.981220682204346) at time 210.304
Drone position: (0.19628965027486098, 4.936745509439474) at time 210.324
Drone position: (0.1962896535686455, 4.858913955189003) at time 210.364
Drone position: (0.20383925681858345, 4.836676371428891) at time 210.404
Drone position: (0.20383925874677242, 4.792201196421783) at time 210.404
Drone position: (0.2038392603168236, 4.758844815588627) at time 210.44
Drone position: (0.20383926576147746, 4.636538084314944) at time 210.484
Drone position: (0.2113888722270229, 4.547587730107512) at time 210.528
Drone position: (0.21138887326409572, 4.525350142992606) at time 210.544
Drone position: (0.2113888756969512, 4.469756170568403) at time 210.564
Drone position: (0.2189384821572928, 4.3919246112265276) at time 210.604
Drone position: (0.2189384859040034, 4.314093051782401) at time 210.652
Drone position: (0.22648809279920662, 4.225142692951506) at time 210.692
Drone position: (0.23403769994776363, 4.1473111313987125) at time 210.732
Drone position: (0.2415873075544506, 4.058360771047541) at time 210.772
Drone position: (0.24158731149805146, 3.9805292061317337) at time 210.82
Drone position: (0.24913692118873654, 3.8582224582603475) at time 210.864
Drone position: (0.2566865274530962, 3.8026284791040137) at time 210.904
Drone position: (0.25668652922003765, 3.769272093429594) at time 210.904
Drone position: (0.26423613752812114, 3.6803217280634053) at time 210.952
Drone position: (0.2717857462476376, 3.591371361652151) at time 210.992
Drone position: (0.2793353551546038, 3.5024209969129383) at time 211.028
Drone position: (0.28688496438114836, 3.4134706299407833) at time 211.076
Drone position: (0.294434573694504, 3.3245202611483) at time 211.112
Drone position: (0.30198418327959825, 3.2355698919642633) at time 211.156
Drone position: (0.3095337927470479, 3.146619521919275) at time 211.2
Drone position: (0.3246330109303651, 3.002075168832998) at time 211.252
Drone position: (0.3397322263763791, 2.9131247969068097) at time 211.288
Drone position: (0.33973222910091305, 2.8686496105128896) at time 211.304
Drone position: (0.34728183728265927, 2.8130556277995966) at time 211.324
Drone position: (0.35483144802207617, 2.7241052540806403) at time 211.368
Drone position: (0.35483145330191923, 2.635154877303196) at time 211.408
Drone position: (0.36238106428476297, 2.5462045032763427) at time 211.452
Drone position: (0.3699306757722731, 2.4461353299411446) at time 211.496
Drone position: (0.3699306809658772, 2.357184951594006) at time 211.536
Drone position: (0.36993068817798713, 2.234878181452248) at time 211.584
Drone position: (0.3774802999529389, 2.13480900831675) at time 211.624
Drone position: (0.3774803025679656, 2.0903338184016613) at time 211.644
Drone position: (0.3774803050936596, 2.045858629433215) at time 211.664
Drone position: (0.37748030837501234, 1.9902646440999971) at time 211.692
Drone position: (0.3774803133011902, 1.9013142652027655) at time 211.74
Drone position: (0.37748031993695447, 1.7790074949573245) at time 211.784
Drone position: (0.3774803247611906, 1.6900571151599781) at time 211.828
Drone position: (0.3774803269936682, 1.6455819272291965) at time 211.844
Drone position: (0.3699307229965892, 1.6011067376056236) at time 211.864
Drone position: (0.3699307266593491, 1.523275156727548) at time 211.904
Drone position: (0.3699307309393766, 1.4343247769155423) at time 211.956
Drone position: (0.3623811278233277, 1.3564931951043138) at time 211.996
Drone position: (0.3548315276539977, 1.2119488325047205) at time 212.048
Drone position: (0.35483153082160745, 1.134117251975703) at time 212.088
Drone position: (0.3548315323191728, 1.1007608608570656) at time 212.104
Drone position: (0.34728192696193794, 1.0562856715957272) at time 212.124
Drone position: (0.34728193058385254, 0.9673352946173195) at time 212.164
Drone position: (0.33973232657944497, 0.8895037162955721) at time 212.208
Drone position: (0.3397323293619838, 0.8116721375075937) at time 212.256
Drone position: (0.3321827238520347, 0.7449593555510607) at time 212.296
Drone position: (0.3246331201492179, 0.6337713874543115) at time 212.344
Drone position: (0.31708351458386363, 0.5670586078701979) at time 212.388
Drone position: (0.31708351605628654, 0.5225834231337332) at time 212.404
Drone position: (0.3170835170612235, 0.48922703323783884) at time 212.424
Drone position: (0.30953391120208085, 0.4225142542989101) at time 212.464
Drone position: (0.3019843059614242, 0.34468267989199214) at time 212.508
Drone position: (0.2944347000519199, 0.2779699019207681) at time 212.552
Drone position: (0.294434701648411, 0.21125712647534245) at time 212.596
Drone position: (0.28688509546334295, 0.14454435187507642) at time 212.644
Drone position: (0.27933548936646574, 0.055593984028450505) at time 212.684
Drone position: (0.27178588311533314, -0.011118788304114502) at time 212.728
Drone position: (0.27178588347216887, -0.03335638005610764) at time 212.744
Drone position: (0.2717858840920349, -0.06671276695012895) at time 212.764
Drone position: (0.2642362772689528, -0.12230674369425543) at time 212.808
Drone position: (0.25668667010164514, -0.16678192385784407) at time 212.852
Drone position: (0.24913706330687488, -0.22237590068562668) at time 212.9
Drone position: (0.24158745634352746, -0.28908866977401343) at time 212.944
Drone position: (0.2415874568917144, -0.3335638497758945) at time 212.988
Drone position: (0.2340378495513557, -0.3669202333010535) at time 213.004
Drone position: (0.23403784942809652, -0.37803902890714924) at time 213.024
Drone position: (0.22648824201101508, -0.4225142060267043) at time 213.068
Drone position: (0.21893863457066548, -0.46698938446731764) at time 213.108
Drone position: (0.21893863468277228, -0.500345767185286) at time 213.156
Drone position: (0.21138902748535401, -0.5670585326383849) at time 213.208
Drone position: (0.1962898113757422, -0.6004149160222787) at time 213.256
Drone position: (0.19628981158084544, -0.6115337090351556) at time 213.264
Drone position: (0.18874020362452243, -0.6337712968490574) at time 213.28
Drone position: (0.18119059557577386, -0.667127680109443) at time 213.324
Drone position: (0.1811905956122999, -0.689365266013341) at time 213.372
Drone position: (0.16609137983552322, -0.7338404412065046) at time 213.424
Drone position: (0.16609137999221574, -0.7560780266365995) at time 213.464
Drone position: (0.1585417720459799, -0.7783156153686799) at time 213.484
Drone position: (0.15854177179555978, -0.7783156141372736) at time 213.504
Drone position: (0.15099216389895437, -0.8005532014827399) at time 213.544
Drone position: (0.14344255561296565, -0.8227907880367712) at time 213.588
Drone position: (0.1358929476088028, -0.8450283746397003) at time 213.632
Drone position: (0.1358929473836018, -0.856147167363409) at time 213.68
Drone position: (0.12834333949960544, -0.8783847534925353) at time 213.72
Drone position: (0.11324412307407991, -0.9006223391187136) at time 213.764
Drone position: (0.11324412304389386, -0.9117411319622433) at time 213.808
Drone position: (0.10569451488108877, -0.9117411310946152) at time 213.82
Drone position: (0.10569451481697512, -0.9228599247335044) at time 213.84
Drone position: (0.09814490661584652, -0.9339787178316898) at time 213.892
Drone position: (0.09814490637860743, -0.9339787156218803) at time 213.932
Drone position: (0.09059529832091356, -0.9450975075556212) at time 213.976
Drone position: (0.0905952982750246, -0.9562163003599882) at time 214.02
Drone position: (0.07549608194437088, -0.9562162984808512) at time 214.064
Drone position: (0.06794647349981542, -0.9673350919015562) at time 214.112
Drone position: (0.0679464735104747, -0.9673350911664212) at time 214.12
Drone position: (0.06039686558043719, -0.9673350900809916) at time 214.144
Drone position: (0.06039686533506064, -0.9673350896238828) at time 214.188
Drone position: (0.05284725737678678, -0.9784538827920279) at time 214.232
Drone position: (0.05284725738492424, -0.9784538816697442) at time 214.276
Drone position: (0.04529764885348228, -0.9784538820849747) at time 214.32
Drone position: (0.037748040826546564, -0.9784538801522895) at time 214.36
Drone position: (0.030198432750552506, -0.9784538798441553) at time 214.404
Drone position: (0.022648824360023495, -0.9784538793382096) at time 214.448
Drone position: (0.022648824472624562, -0.978453878963794) at time 214.464
Drone position: (0.015099216314863079, -0.9784538788704635) at time 214.484
Drone position: (0.015099216424942385, -0.9784538781088992) at time 214.524
Drone position: (0.007549608382303785, -0.9784538773978848) at time 214.568
Drone position: (0.007549608259615509, -0.978453877484539) at time 214.612
Drone position: (0.0075496082520500885, -0.9784538769535094) at time 214.656
Drone position: (0.0075496082394410635, -0.9784538769090159) at time 214.704
Drone position: (1.1560719048731016e-10, -0.9784538741290751) at time 214.744
Drone position: (8.232722836787332e-11, -0.9895726676083525) at time 214.78
Drone position: (7.728365170045493e-11, -0.9895726674644718) at time 214.804
Drone position: (-4.036104783722294e-11, -0.9895726676950065) at time 214.824
Drone position: (-0.007549607965354949, -0.9895726673838743) at time 214.872
Drone position: (-0.007549607972920369, -0.9895726668528448) at time 214.908
Drone position: (-0.007549607959739302, -0.9895726658744418) at time 214.952
Drone position: (-0.015099216002377888, -0.9895726651634276) at time 214.996
Drone position: (-0.015099216132631557, -0.989572664719052) at time 215.044
Drone position: (-0.015099216030117699, -0.9895726640568749) at time 215.084
Drone position: (-0.01509921607910053, -1.0006914581274065) at time 215.104
Drone position: (-0.015099216063397647, -1.0006914575361523) at time 215.12
Drone position: (-0.007549608040933478, -1.0006914570412264) at time 215.168
Drone position: (-0.007549607912629527, -1.0006914560755567) at time 215.212
Drone position: (-0.015099215975939051, -1.0118102488883134) at time 215.256
Drone position: (-0.015099216098627341, -1.0118102483445506) at time 215.3
Drone position: (-0.01509921599351613, -1.0229290417763364) at time 215.344
Drone position: (-0.01509921612124801, -1.0229290410886929) at time 215.392
Drone position: (-0.01509921600857142, -1.0340478337906747) at time 215.404
Drone position: (-0.015099216126216092, -1.0340478340212096) at time 215.424
Drone position: (-0.007549607965360777, -1.0340478334787924) at time 215.468
Drone position: (-0.007549608021908988, -1.0451666270182942) at time 215.512
Drone position: (-0.007549607896126853, -1.0451666256654755) at time 215.564
Drone position: (3.455827290999025e-11, -1.0562854175435725) at time 215.608
Drone position: (1.0322012689023552e-10, -1.067404212644403) at time 215.652
Drone position: (1.0322012689023552e-10, -1.067404212644403) at time 215.656
Drone position: (1.0322012689023552e-10, -1.067404212644403) at time 215.684
Drone position: (-5.584196993702051e-11, -1.078523006846082) at time 215.732
Drone position: (0.0075496083039288675, -1.089641801218454) at time 215.772
Drone position: (0.0075496083039288675, -1.089641801218454) at time 215.816
Drone position: (0.007549608327272722, -1.10076059360421) at time 215.86
Drone position: (0.015099216431007728, -1.111879387624191) at time 215.908
Drone position: (0.01509921642856149, -1.1229981809438567) at time 215.952
Drone position: (0.022648824484381158, -1.1229981806764677) at time 215.964
Drone position: (0.022648824596982225, -1.1229981803020521) at time 215.984
Drone position: (0.022648824553042957, -1.1341169751468814) at time 216.024
Drone position: (0.030198432956828614, -1.1452357683812382) at time 216.068
Drone position: (0.03774804119895478, -1.1563545623537281) at time 216.112
Drone position: (0.03774804119903033, -1.1674733554301255) at time 216.124
Drone position: (0.037748041196508514, -1.1674733550429768) at time 216.144
Drone position: (0.04529764943611292, -1.1785921486283177) at time 216.184
Drone position: (0.0452976494518158, -1.1785921480370636) at time 216.228
Drone position: (0.05284725796820247, -1.189710940897005) at time 216.272
Drone position: (0.05284725803182072, -1.2008297352235378) at time 216.316
Drone position: (0.052847258047523604, -1.2008297346322836) at time 216.36
Drone position: (0.06039686630535265, -1.211948527383102) at time 216.404
Drone position: (0.060396866376536296, -1.2230673216102477) at time 216.448
Drone position: (0.06794647455000064, -1.2230673211123242) at time 216.464
Drone position: (0.06794647454747885, -1.223067321355592) at time 216.484
Drone position: (0.0679464745475544, -1.2341861150624065) at time 216.524
Drone position: (0.07549608320225668, -1.234186114168042) at time 216.564
Drone position: (0.07549608327344032, -1.2453049077647707) at time 216.604
Drone position: (0.08304569156454936, -1.2453049076667289) at time 216.64
Drone position: (0.08304569156707114, -1.2453049080538778) at time 216.644
Drone position: (0.09059529985818013, -1.2453049073254192) at time 216.688
Drone position: (0.09059529983743367, -1.2453049084032095) at time 216.728
Drone position: (0.09814490836138579, -1.2564237017941804) at time 216.772
Drone position: (0.09814490836138579, -1.2564237017941804) at time 216.82
Drone position: (0.10569451650898448, -1.245304908523352) at time 216.864
Drone position: (0.11324412479757168, -1.2453049080381615) at time 216.908
Drone position: (0.11324412479757168, -1.2453049080381615) at time 216.924
Drone position: (0.11324412481831814, -1.245304907590788) at time 216.94
Drone position: (0.12079373319623812, -1.2453049074218234) at time 216.988
Drone position: (0.12079373287406228, -1.2341861142470016) at time 217.028
Drone position: (0.1283433411651713, -1.23418611414896) at time 217.08
Drone position: (0.1358929494304902, -1.234186114354411) at time 217.124
Drone position: (0.14344255748623436, -1.2230673203802078) at time 217.172
Drone position: (0.14344255748875614, -1.22306732013694) at time 217.22
Drone position: (0.15099216557029038, -1.2119485264896608) at time 217.228
Drone position: (0.15099216568793503, -1.2119485262591259) at time 217.244
Drone position: (0.15854177395577576, -1.2119485268517258) at time 217.284
Drone position: (0.1585417736335999, -1.2008297336769043) at time 217.328
Drone position: (0.1585417736335999, -1.2008297336769043) at time 217.372
Drone position: (0.1585417733321705, -1.1897109387938753) at time 217.408
Drone position: (0.1585417733321705, -1.1897109387938753) at time 217.456
Drone position: (0.15854177295841443, -1.1785921455956223) at time 217.5
Drone position: (0.1509921646168683, -1.167473350388728) at time 217.548
Drone position: (0.1509921644967018, -1.167473350862531) at time 217.6
Drone position: (0.1509921644967018, -1.167473350862531) at time 217.604
Drone position: (0.14344255586267046, -1.1563545576027077) at time 217.624
Drone position: (0.14344255586267046, -1.1563545576027077) at time 217.672
Drone position: (0.14344255567636394, -1.145235763362829) at time 217.7
Drone position: (0.14344255567636394, -1.145235763362829) at time 217.704
Drone position: (0.14344255567636394, -1.145235763362829) at time 217.744
Drone position: (0.13589294703728896, -1.1341169699591247) at time 217.784
Drone position: (0.12834333879011914, -1.122998175842754) at time 217.836
Drone position: (0.1207937306116112, -1.12299817556638) at time 217.88
Drone position: (0.1132441221058838, -1.1118793819713038) at time 217.924
Drone position: (0.10569451406576699, -1.1118793810170216) at time 217.968
Drone position: (0.09814490577465801, -1.1118793817454802) at time 217.984
Drone position: (0.09814490558835148, -1.1007605875056015) at time 218.0
Drone position: (0.09059529755580009, -1.100760587082349) at time 218.048
Drone position: (0.08304568926461556, -1.089641794103993) at time 218.088
Drone position: (0.08304568926461556, -1.089641794103993) at time 218.132
Drone position: (0.07549608120627407, -1.089641795245067) at time 218.176
Drone position: (0.06039686480890824, -1.0785230003055615) at time 218.208
Drone position: (0.05284725686568964, -1.0785230001985349) at time 218.248
Drone position: (0.045297648456935985, -1.0785230005271116) at time 218.284
Drone position: (0.037748040580924874, -1.0674042061454476) at time 218.316
Drone position: (0.030198432404938774, -1.0674042062562226) at time 218.324
Drone position: (0.022648824113829735, -1.0674042069846812) at time 218.372
Drone position: (0.015099216191357623, -1.067404206430281) at time 218.416
Drone position: (3.432473749676035e-11, -1.0562854118040037) at time 218.464
Drone position: (1.357824963577059e-11, -1.0562854122513772) at time 218.496
Drone position: (-0.007549607906372061, -1.0562854120841259) at time 218.5
Drone position: (-0.015099215941520763, -1.0451666188277438) at time 218.548
Drone position: (-0.022648823997340445, -1.0451666190951328) at time 218.596
Drone position: (-0.03774804007814608, -1.0451666201007155) at time 218.644
Drone position: (-0.04529764822085226, -1.034047826732213) at time 218.688
Drone position: (-0.05284725625088184, -1.0340478266961093) at time 218.7
Drone position: (-0.0603968643960343, -1.0340478266472724) at time 218.72
Drone position: (-0.06794647232916569, -1.034047827458424) at time 218.772
Drone position: (-0.08304568864526066, -1.0340478276642426) at time 218.816
Drone position: (-0.09814490448271501, -1.0229290340100745) at time 218.86
Drone position: (-0.10569451276625862, -1.0229290352695626) at time 218.896
Drone position: (-0.1207937284911119, -1.0118102406105618) at time 218.936
Drone position: (-0.13589294469712765, -1.011810240685233) at time 218.976
Drone position: (-0.15854176865646616, -1.0006914469220032) at time 219.024
Drone position: (-0.16609137658959755, -1.000691447733155) at time 219.064
Drone position: (-0.17364098473474998, -1.0006914470539012) at time 219.084
Drone position: (-0.18119059276477958, -1.0006914470177972) at time 219.1
Drone position: (-0.1962898088066896, -0.989572653665087) at time 219.148
Drone position: (-0.20383941672159628, -0.9895726530112994) at time 219.184
Drone position: (-0.21893863244392778, -0.9784538593698644) at time 219.224
Drone position: (-0.23403784850903053, -0.9784538591537761) at time 219.268
Drone position: (-0.24158745617806415, -0.9673350642273865) at time 219.312
Drone position: (-0.25668667213056584, -0.9673350636368825) at time 219.36
Drone position: (-0.2642362796637301, -0.9562162695366864) at time 219.4
Drone position: (-0.27933549574453576, -0.9562162692814354) at time 219.444
Drone position: (-0.28688510352112684, -0.9450974761341759) at time 219.488
Drone position: (-0.2868851036312061, -0.9450974762653237) at time 219.504
Drone position: (-0.29443471097561763, -0.9339786830853408) at time 219.524
Drone position: (-0.3019843189823789, -0.9339786823585956) at time 219.564
Drone position: (-0.30198431849869467, -0.9228598886424895) at time 219.604
Drone position: (-0.3095339265104996, -0.9228598871414464) at time 219.656
Drone position: (-0.3170835338341646, -0.9117410935140904) at time 219.708
Drone position: (-0.3246331417566367, -0.9117410929596902) at time 219.752
